company,vessel,captain,observers,dep_date,arr_date,das,trip,drag,drag_all,location,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,depth,id_status,com_status,order,family,class,groups,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,entered_by
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,1.2,13.24,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,5,55.16,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.18,1.99,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,3.5,46.38,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,0.5,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,5,35,Zone 6,17/09/2019,night,1:15:00 am,5:53:00 am,4:38,7,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.32,46.38,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,0.8,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.01,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,6,36,Zone 5,18/09/2019,day,2:10:00 pm,6:00:00 pm,3:50,7,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.14,2.45,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,2.3,15.59,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,5,11,Zone 4,25/03/2019,night,7:35:00 pm,11:35:00 pm,4:00,10,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,8pm picture,0.07,0.88,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,2,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,shorthead_drum,1.2,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.13,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.8,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,4,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,torpediniformes,narcinidae,elasmobranchii,discarded_bycatch,flat_fish,narcine_brasiliensis,TNA,brazilian_electric_stingray,0.7,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.3,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,2.5,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,11,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,1.3,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,0.6,15.59,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,5,11,Zone 4,25/03/2019,night,7:35:00 pm,11:35:00 pm,4:00,10,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,8pm picture yello blackeye ,0.07,0.88,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.7,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,15,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,1.12,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.34,3.4,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,15.59,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.45,21.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,3,45,06:28 N - 57:15 W,17/02/2020,day,2:15:00 pm,6:00:00 pm,3:45,11,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.82,21.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,2.1,15.59,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,4,46,06:24 N - 57:12 W,18/02/2020,night,2:14:00 am,6:00:00 am,3:46,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.56,21.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,2,15.59,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,1,13,Zone 7,25/04/2019,day,1:10:00 am,6:00:00 am,4:50,12,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,10:13 unidentified ,1,9.5,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,9,15.59,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,1,13,Zone 7,25/04/2019,day,1:10:00 am,6:00:00 am,4:50,12,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,One fin  ,0.5,4.71,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.3,15.59,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,5,47,06:25 N - 57:13 W,19/02/2020,night,2:15:00 am,6:00:00 am,3:45,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.34,21.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.2,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0.5,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,3,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.1,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.2,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,2,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.04,0.04,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,3,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.1,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,9,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,1,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0,0,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,15.59,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,1,7,Zone 4,23/03/2019,day,7:35:00 am,11:30:00 am,3:55,10,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.44,5.23,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,One fin  bottom ,0.3,7.15,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,2,8,Zone 4,24/03/2019,day,9:15:00 am,1:15:00 pm,4:00,10,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.63,10.46,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.3,15.59,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,2,20,Zone 8,20/06/2019,night,8:30:00 pm,11:59:00 pm,3:29,9,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,15,42.95,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,4,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.6,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,5,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,1,15.59,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,3,27,06 52- 57 49,04/08/2019,day,3:30:00 am,7:00:00 am,3:30,7,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.36,31.43,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,4,28,06:36 57:49,04/08/2019,night,5:30:00 pm,6:30:00 pm,1:00,9,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,2,31.43,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.1,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.7,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,perciformes,haemulidae,actinopterygii,discarded_bycatch,bony_fish,genyatremus_luteus,GEU,annafolk,0.3,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,torpediniformes,narcinidae,elasmobranchii,discarded_bycatch,flat_fish,narcine_brasiliensis,TNA,brazilian_electric_stingray,0.23,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.15,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.15,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.5,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.08,46.38,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,One fin  ,0.12,1.85,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.9,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,15,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,4,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.08,46.38,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.08,46.38,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,perciformes,haemulidae,actinopterygii,discarded_bycatch,bony_fish,conodon_nobilis,BRG,grunt,0.8,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,6,36,Zone 5,18/09/2019,day,2:10:00 pm,6:00:00 pm,3:50,7,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.33,5.78,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,1,15.59,d_spellen
